title,year,rating,id,imdbid
Les triplettes de Belleville,2003,1,941,0286244
"Lizzie McGuire Movie, The",2003,1,6161,0306841
"Lord of the Rings: The Return of the King, The",2003,0,248,0167260
Lost In Translation,2003,1,1041,0335266
Love Actually,2003,1,779,0314331
Love Me If You Dare,2003,0,7554,0364517
Malibu Spring Break,2003,1,4745,0379363
"Man Who Copied, The",2003,0,5289,0367859
Master and Commander: The Far Side of the World,2003,0,841,0311113
"Matrix Reloaded, The",2003,1,58,0234215
"Matrix Revolutions, The",2003,1,59,0242653
Memories of Murder,2003,1,7093,0353969
"Missing, The",2003,1,1467,0338188
Moi et mon blanc,2003,0,4109,0377094
Mona Lisa Smile,2003,1,1460,0304415
Monster,2003,1,271,0340855
"Mother, The",2003,1,4349,0323298
My Boss&#39;s Daughter,2003,1,5503,0270980
My Life Without Me,2003,1,7666,0314412
Mystic River,2003,1,3848,0327056
Nathalie...,2003,1,8695,0348853
Nothing,2003,0,1541,0298482
Off the Map,2003,1,8292,0332285
Old School,2003,0,6986,0302886
Oldboy,2003,0,4183,0364569
Once Upon a Time in Mexico,2003,0,6626,0285823
Ong-bak,2003,0,5141,0368909
Open Water,2003,0,8315,0374102
Owning Mahowny,2003,0,8925,0285861
Peter Pan,2003,1,2979,0316396
Pirates of the Caribbean: The Curse of the Black Pearl,2003,1,510,0325980
Prey for Rock &amp; Roll,2003,1,2510,0307351
Pride and Prejudice,2003,1,4562,0366920
Rats,2003,1,1473,0277986
"Recruit, The",2003,0,55,0292506
Right on Track,2003,1,8897,0323810
Robot Stories,2003,1,6698,0301777
"Room, The",2003,1,837,0368226
Rugrats Go Wild,2003,1,6379,0337711
Runaway Jury,2003,0,45,0313542
S.W.A.T.,2003,1,41,0257076
Scary Godmother: Halloween Spooktakular,2003,1,3201,0330859
Scary Movie 3,2003,1,325,0306047
"School of Rock, The",2003,1,3421,0332379
Secondhand Lions,2003,0,2890,0327137
Shanghai Knights,2003,0,123,0300471
Shattered Glass,2003,0,2521,0323944
Sinbad: Legend of the Seven Seas,2003,0,958,0165982
Soldier&#39;s Girl,2003,1,6997,0324013
Something&#39;s Gotta Give,2003,1,2500,0337741
"Spring, Summer, Fall, Winter... and Spring",2003,0,4938,0374546
Spy Kids 3-D: Game Over,2003,1,1906,0338459
Stara basn. Kiedy slonce bylo bogiem (An Ancient Tale: When the Sun was God),2003,0,1610,0380726
"Station Agent, The",2003,1,6301,0340377
Stupeur et Tremblements,2003,1,5422,0318725
Sunset Story,2003,1,2564,0368310
Swimming Pool,2003,1,983,0324133
Terminator 3: Rise of the Machines,2003,1,3630,0181852
Thirteen,2003,1,2380,0328538
Time of the Wolf,2003,0,6745,0324197
Timeline,2003,0,4502,0300556
Tokyo Godfathers,2003,1,299,0388473
Tough Luck,2003,0,2901,0376263
Undead,2003,1,2381,0339840
Under the Tuscan Sun,2003,1,895,0328589
Underworld,2003,1,44,0320691
Uptown Girls,2003,1,624,0263757
View from the Top,2003,1,1432,0264150
Voices of a Distant Star,2003,0,3773,0370754
What a Girl Wants,2003,0,7600,0286788
Wrong Turn,2003,1,3645,0295700
X2 (X-Men 2),2003,1,102,0290334
24 Hour Party People,2002,0,2450,0274309
25th Hour,2002,0,5080,0307901
28 Days Later...,2002,1,646,0289043
8 femmes,2002,1,363,0283832
8 Mile,2002,0,2545,0298203
A hidember,2002,0,8547,0310567
A la folie... pas du tout,2002,1,7638,0291579
A mi madre le gustan las mujeres,2002,1,7649,0306432
A Walk to Remember,2002,1,5254,0281358
About a Boy,2002,0,7613,0276751
About Schmidt,2002,0,3060,0257360
Adaptation,2002,1,1919,0268126
"Adventures of Pluto Nash, The",2002,0,135,0180052
All or Nothing,2002,1,3312,0286261
Amandla! A Revolution in Four Part Harmony,2002,1,3309,0303297
Amen.,2002,0,7615,0280653
Antwone Fisher,2002,0,4895,0168786
Armitage: Dual Matrix,2002,0,4429,0303678
Asterix &amp; Obelix: Mission Cleopatra (Ast&eacute;rix et Ob&eacute;lix: Mission Cl&eacute;op&acirc;tre),2002,1,6590,0250223
Austin Powers in Goldmember,2002,0,4,0295178
Bang Bang You&#39;re Dead,2002,0,4695,0288439
"Banger Sisters, The",2002,1,3310,0280460
Barbie as Rapunzel,2002,0,2171,0313255
Below,2002,0,5339,0276816
Bend It Like Beckham,2002,1,200,0286499
Big Girls Don&#39;t Cry,2002,1,6810,0291213
Blade II,2002,0,2151,0187738
Blue Crush,2002,1,552,0300532
"Bourne Identity, The",2002,0,128,0258463
Cabin Fever,2002,1,2495,0303816
Cadet Kelly,2002,1,6602,0294425
Carrie,2002,1,3621,0319970
Catch Me If You Can,2002,0,617,0264464
Charlotte Sometimes,2002,0,6088,0284478
Cheats,2002,1,8773,0250292
Chicago,2002,1,179,0299658
City of God,2002,0,2038,0317248
"Coast Guard, The",2002,0,3163,0341384
Confessions of a Dangerous Mind,2002,0,5793,0270288
Crossroads,2002,1,4592,0275022
Cube2: Hypercube,2002,1,4277,0285492
Cypher,2002,0,4785,0284978
"Dangerous Lives of Altar Boys, The",2002,0,4351,0238924
Dark Water (Honogurai mizu no soko kara),2002,1,4674,0308379
Death to Smoochy,2002,0,3049,0266452
demonlover,2002,1,4832,0284034
Devdas,2002,1,6027,0238936
Die Another Day,2002,0,3683,0246460
Dirty Pretty Things,2002,1,5757,0301199
Divine Secrets of the Ya-Ya Sisterhood,2002,1,1028,0279778
Dog Soldiers,2002,0,7756,0280609
Dracula: Pages from a Virgin&#39;s Diary,2002,0,6273,0293113
Dragonfly,2002,0,7629,0259288
Drumline,2002,0,2888,0303933
El bonaerense,2002,0,6751,0315850
Embrassez qui vous voudrez,2002,1,6890,0290916
Equilibrium,2002,0,160,0238380
Far from Heaven,2002,1,2319,0297884
Femme Fatale,2002,1,7997,0280665
Frida,2002,0,1659,0120679
Friday After Next,2002,0,7789,0293815
Froid comme l&#39;&eacute;t&eacute; (Cold as Summer),2002,1,1745,0305589
Funny Ha Ha,2002,1,4032,0327753
Gangs of New York,2002,0,2551,0217505
Gerry,2002,0,4738,0302674
Ghost Ship,2002,1,8963,0288477
"Good Girl, The",2002,1,2222,0279113
Hable con ella [Talk to Her],2002,1,7774,0287467
Harry Potter and the Chamber of Secrets,2002,1,2332,0295297
High Crimes,2002,1,96,0257756
Home Room,2002,1,2907,0264689
"Hot Chick, The",2002,1,5151,0302640
"Hours, The",2002,1,172,0274558
"Hunchback of  Notre Dame II, The",2002,0,4447,0257778
I Spy,2002,0,119,0297181
I&#39;m with Lucy,2002,0,606,0282593
Ice Age,2002,0,72,0268380
Igby Goes Down,2002,0,4662,0280760
"Importance of Being Earnest, The",2002,1,1562,0278500
Infernal Affairs,2002,0,6802,0338564
Insomnia,2002,0,121,0278504
Intimate Stories,2002,1,1224,0291988
Irreversible,2002,0,3832,0290673
Is It College Yet?,2002,1,876,0285627
Ju-on: The Grudge,2002,1,5571,0364385
K-19: The Widowmaker,2002,0,7118,0267626
Life or Something Like It,2002,1,6060,0282687
Lilo and Stitch,2002,1,707,0275847
Lilya 4-Ever,2002,1,4526,0300140
Loenatik - De moevie,2002,1,8795,0285300
"Lord of the Rings: The Two Towers, The",2002,1,247,0167261
Los lunes al sol,2002,0,7214,0319769
Low-Flying Aircraft,2002,1,3323,0190975
"Magdalene Sisters, The",2002,1,2403,0318411
Maggie and Annie,2002,1,4399,0426089
Maid in Manhattan,2002,1,4262,0252076
Marion Bridge,2002,1,2477,0329355
"Master of Disguise, The",2002,0,5621,0295427
May,2002,1,1110,0303361
Men in Black II,2002,0,84,0120912
Minority Report,2002,0,115,0181689
Moonlight Mile,2002,1,5454,0179098
Morvern Callar,2002,1,8704,0300214
"Mothman Prophecies, The",2002,0,5954,0265349
Mr Deeds,2002,0,116,0280590
My Big Fat Greek Wedding,2002,1,907,0259446
Naqoyqatsi,2002,0,4680,0145937
Neko no ongaeshi (The cat returns),2002,1,1551,0347618
No Night Is Too Long,2002,0,7652,0313410
One Hour Photo,2002,0,6239,0265459
Panic Room,2002,1,2508,0258000
Phone Booth,2002,0,125,0183649
"Pianist, The",2002,0,5539,0253474
"Powerpuff Girls, The",2002,1,1445,0289408
Punch-Drunk Love,2002,0,5227,0272338
Queen of the Damned,2002,1,4441,0238546
"Quiet American, The",2002,0,491,0258068
Rabbit-Proof Fence,2002,1,243,0252444
"Rats, The",2002,1,6579,0282418
Real Women Have Curves,2002,1,2108,0296166
Red Dragon,2002,0,4325,0289765
Reign of Fire,2002,0,1145,0253556
Resident Evil,2002,1,280,0120804
"Ring, The",2002,1,806,0298130
Ripley&#39;s Game,2002,0,1007,0265651
Road to Perdition,2002,0,2486,0257044
Rose Red,2002,1,7755,0259153
"Rules of Attraction, The",2002,1,1431,0292644
S1m0ne,2002,1,143,0258153
"Santa Clause 2, The",2002,0,1052,0304669
Scooby-Doo,2002,1,3449,0267913
"Scorpion King, The",2002,0,6919,0277296
Secretary,2002,1,1515,0274812
Signs,2002,0,5170,0286106
"Slap Her, She&#39;s French!",2002,1,8856,0187512
Snow Dogs,2002,0,1537,0281373
Solaris,2002,0,4784,0307479
Spider,2002,0,7267,0278731
Spider-Man,2002,0,1730,0145487
Spirit: Stallion of the Cimarron,2002,0,1943,0166813
Spun,2002,1,4319,0283003
Spy Kids 2: Island of Lost Dreams,2002,1,1905,0287717
Star Trek: Nemesis,2002,0,138,0253754
Star Wars: Episode II - Attack of the Clones,2002,1,673,0121765
Sweet Home Alabama,2002,1,7548,0256415
Sweet Sixteen,2002,0,7517,0313670
"Sweetest Thing, The",2002,1,3682,0253867
Sympathy for Mr. Vengeance,2002,1,3564,0310775
Tan de repente,2002,1,769,0324158
Teknolust,2002,1,5300,0270688
Ten,2002,1,1456,0301978
They,2002,1,5293,0283632
Time Changer,2002,0,6766,0295725
Tipping the Velvet,2002,1,1875,0324264
Tomie: Saishuu-sho - kindan no kajitsu,2002,1,6867,0348226
"Transporter, The",2002,0,53,0293662
Treasure Planet,2002,1,1944,0133240
Tuck Everlasting,2002,1,1529,0283084
"Tuxedo, The",2002,0,1908,0290095
"Twilight Samurai, The",2002,1,2418,0351817
Two Weeks Notice,2002,1,2263,0313737
Undercover Brother,2002,1,5276,0279493
Unfaithful,2002,1,6971,0250797
"Vagina Monologues, The",2002,0,7306,0244283
Valami Amerika,2002,0,7618,0303184
Waking Up in Reno,2002,1,3463,0219400
We Were Soldiers,2002,1,4806,0277434
Whale Rider,2002,1,598,0298228
White Oleander,2002,1,1787,0283139
Wilbur Wants to Kill Himself,2002,1,2605,0329767
"Wild Thornberrys Movie, The",2002,1,6382,0282120
Windtalkers,2002,0,7757,0245562
WiseGirls,2002,1,3374,0284655
xXx,2002,0,2268,0295701
Ying xiong (Hero),2002,1,732,0299977
Yossi &amp; Jagger,2002,0,1809,0334754
"51st State, The",2001,0,63,0227984
A Beautiful Mind,2001,0,178,0268978
A Knight&#39;s Tale,2001,0,382,0183790
Along Came A Spider,2001,1,94,0164334
Amazons and Gladiators,2001,1,4131,0275913
Amelie,2001,1,1038,0211915
American Outlaws,2001,0,1112,0244000
American Pie 2,2001,1,5560,0252866
Antitrust,2001,0,154,0218817
Arachnid,2001,1,7331,0271972
Arite hime/Princess Arete,2001,1,4712,0306474
Artificial Intelligence: AI,2001,0,62,0212720
"Atlantis Conspiracy, The",2001,1,5522,0253595
Atlantis: The Lost Empire,2001,0,1085,0230011
Band of Brothers,2001,0,7824,0185906
Baran,2001,0,3264,0233841
Barbie in the Nutcracker,2001,1,8880,0288441
Behind Enemy Lines,2001,0,7483,0159273
"Belphegor, Phantom of the Louvre (Belphegor - Le fantome du Louvre)",2001,1,5394,0214529
Black Hawk Down,2001,0,698,0265086
Blow,2001,0,4934,0221027
"Breed, The",2001,0,4323,0265104
Bridget Jones&#39;s Diary,2001,1,4915,0243155
Brotherhood of the Wolf,2001,0,3317,0237534
Caos,2001,1,5762,0265116
Charlotte Gray,2001,1,6129,0245046
Chori Chori Chupke Chupke,2001,0,6789,0256692
Cowboy Bebop: The Movie,2001,1,4434,0275277
"Curse of the Jade Scorpion, The",2001,1,7302,0256524
Dagon,2001,1,7340,0264508
Don&#39;t Say A Word,2001,1,79,0260866
Donnie Darko,2001,1,887,0246578
Dr. Dolittle 2,2001,1,3599,0240462
El Espinazo del Diablo,2001,0,7094,0256009
Elvira&#39;s Haunted Hills,2001,1,4403,0265171
Epoch,2001,0,2374,0233657
Escanaba in da Moonlight,2001,0,1776,0180679
Evolution,2001,1,164,0251075
"Fast and the Furious, The",2001,0,5200,0232500
Fat Girl,2001,1,3161,0243255
Finder&#39;s Fee,2001,0,2335,0192023
Freddy Got Fingered,2001,0,8783,0240515
From Hell,2001,1,4792,0120681
Ghost World,2001,1,226,0162346
Ghosts of Mars,2001,1,333,0228333
"Glass House, The",2001,1,4958,0221218
Glitter,2001,1,6785,0118589
Go,2001,0,3586,0299937
God Is Great and I&#39;m Not,2001,0,7634,0287986
Gosford Park,2001,1,1106,0280707
Goyangileul butaghae (Take Care of My Cat),2001,1,1876,0296658
Gypsy 83,2001,1,4446,0251110
Hannibal,2001,1,4210,0212985
Harry Potter and the Sorcerer&#39;s Stone,2001,1,1781,0241527
He Died with a Felafel in His Hand,2001,1,3095,0172543
Heartbreakers,2001,1,5381,0125022
Hedwig and the Angry Inch,2001,1,2148,0248845
Heist,2001,1,5417,0252503
"Hidden Half (Nimeh-ye penhan), The",2001,1,2517,0277925
High Heels and Low Lifes,2001,1,158,0253126
Hitched,2001,1,4826,0272127
How High,2001,0,6924,0278488
Human Nature,2001,1,1459,0219822
Hundstage,2001,1,4248,0290661
I Am Sam,2001,1,5235,0277027
Impostor,2001,0,49,0160399
In the Bedroom,2001,1,7960,0247425
In the Time of the Butterflies,2001,1,1188,0263467
Jason X,2001,1,93,0211443
Jay and Silent Bob Strike Back,2001,1,155,0261392
Jeepers Creepers,2001,1,3451,0263488
Jimmy Neutron: Boy Genius,2001,1,8737,0268397
Josie and the Pussycats,2001,1,235,0236348
Jump Tomorrow,2001,1,7468,0273300
Jurassic Park III,2001,0,6333,0163025
K-PAX,2001,0,6687,0272152
Kabhi Khushi Kabhie Gham...,2001,1,5933,0248126
Kairo,2001,1,7181,0286751
Kate &amp; Leopold,2001,0,1739,0035423
Kiss of the Dragon,2001,0,4444,0271027
Kissing Jessica Stein,2001,1,639,0264761
L&#39;uomo in pi&ugrave;,2001,0,4613,0295671
L.I.E.,2001,0,4179,0242587
la ci&eacute;naga,2001,1,8632,0240419
La fille de Keltoum,2001,1,2745,0312687
Lagaan - Once Upon a Time in India,2001,1,232,0169102
Lara Croft: Tomb Raider,2001,0,412,0146316
Late Marriage,2001,0,2322,0287471
Le fate ignoranti,2001,1,4876,0274497
Legally Blonde,2001,1,733,0250494
"Legend of Suriyothai, The",2001,1,2090,0290879
"Lord of the Rings: The Fellowship of the Ring, The",2001,0,246,0120737
Lost and Delirious,2001,1,288,0245238
Lovely and Amazing,2001,1,175,0258273
Lucky Girl (a.k.a. My Daughter&#39;s Secret Life),2001,1,4214,0279204
"Majestic, The",2001,0,85,0268995
Manic,2001,1,2081,0252684
Me Without You,2001,1,3313,0263725
"Mexican, The",2001,0,8293,0236493
Millennium Actress,2001,0,1950,0291350
Miss Minoes (a.k.a Undercover Kitty),2001,1,4341,0279231
"Mists of Avalon, The",2001,1,820,0244353
Monkeybone,2001,1,3616,0166276
Monsoon Wedding,2001,1,553,0265343
Monster&#39;s Ball,2001,0,5651,0285742
"Monsters, Inc.",2001,0,148,0198781
Mostly Martha,2001,1,1141,0246772
Moszkva ter,2001,0,8548,0273840
Moulin Rouge!,2001,1,1769,0203009
Mulholland Dr.,2001,1,568,0166924
"Mummy Returns, The",2001,1,6918,0209163
"Mystic Masseur, The",2001,0,1704,0282771
"Navigators, The",2001,0,7316,0279977
Not Another Teen Movie,2001,1,7009,0277371
Nowhere in Africa,2001,1,3766,0161860
Ocean&#39;s Eleven,2001,0,51,0240772
"One, The",2001,0,4246,0267804
Original Sin,2001,0,7654,0218922
Osmosis Jones,2001,1,5006,0181739
"Others, The",2001,1,856,0230600
Pearl Harbor,2001,0,2675,0213149
"Piano Teacher, The",2001,1,1322,0254686
Planet of the Apes,2001,1,6218,0133152
"Princess Diaries, The",2001,1,359,0247638
Rat Race,2001,1,5426,0250687
Read My Lips,2001,1,4224,0274117
Recess: School&#39;s Out,2001,1,7187,0265632
Riding in Cars with Boys,2001,1,5323,0200027
"Royal Tenenbaums, The",2001,1,362,0265666
Rush Hour 2,2001,0,7493,0266915
Samsara,2001,0,4735,0196069
Save the Last Dance,2001,1,4796,0206275
Scary Movie 2,2001,1,6429,0257106
"Score, The",2001,0,8288,0227445
Serendipity,2001,1,5452,0240890
Shallow Hal,2001,1,4058,0256380
Shaolin Soccer,2001,0,3555,0286112
Shrek,2001,0,161,0126029
Sister Mary Explains it All,2001,1,5631,0250739
Slashers,2001,1,225,0286975
Someone Like You...,2001,1,2627,0244970
Spirited Away,2001,1,864,0245429
Spy Kids,2001,1,1904,0227538
Stranded,2001,1,6689,0283015
Sugar &amp; Spice,2001,1,8624,0186589
Suicide Club,2001,1,3613,0312843
Super Troopers,2001,0,1754,0247745
Sweet November,2001,0,8533,0230838
Swordfish,2001,0,6576,0244244
Tanguy,2001,0,5082,0274155
Thir13en Ghosts,2001,0,4957,0245674
Tomie: Re-birth,2001,1,6843,0348225
Training Day,2001,0,3503,0139654
Tremors 3: Back to Perfection,2001,1,7680,0259685
Valentine,2001,0,4639,0242998
Vanilla Sky,2001,0,4693,0259711
Volcano High,2001,1,5921,0301429
Waiting For Godot,2001,0,4084,0276613
Waking Life,2001,1,1009,0243017
War Bride,2001,1,3938,0244297
"Wedding Planner, The",2001,1,1204,0209475
Wet Hot American Summer,2001,1,3052,0243655
What Makes a Family,2001,1,8540,0251474
Wied&#378;min (The Hexer),2001,1,5181,0300657
Wit,2001,1,838,0243664
Y tu mama tambien,2001,0,836,0245574
"Yes, But...",2001,1,7012,0246278
Zaion: I Wish You Were Here,2001,1,3771,2321187
Zoolander,2001,1,1752,0196229
102 Dalmatians,2000,1,6002,0211181
28 Days,2000,1,954,0191754
"6th Day, The",2000,1,5365,0216216
A Good Baby,2000,1,4022,0155723
Almost Famous,2000,1,877,0181875
Alvin and the Chipmunks Meet the Wolfman,2000,1,5094,0252227
American Psycho,2000,0,64,0144084
Amores Perros,2000,0,5792,0245712
An Extremely Goofy Movie,2000,0,1593,0208185
Autumn in New York,2000,0,7616,0174480
Baise-Moi,2000,1,4506,0249380
Bamboozlee,2000,0,4082,0215545
Batman Beyond: Return of the Joker,2000,1,3387,0233298
Battle Royale,2000,1,1277,0266308
"Beach, The",2000,0,3950,0163978
Beautiful Creatures,2000,1,2137,0221889
Best in Show,2000,1,928,0218839
Billy Elliot,2000,1,2939,0249462
Bless the Child,2000,0,7621,0163983
Blinkende lygter (&#39;Flickering Lights&#39;),2000,0,4734,0236027
Blue&#39;s Big Musical Movie,2000,1,6380,0193019
Boiler Room,2000,0,625,0181984
Bounce,2000,0,5866,0186894
Bread and Roses,2000,1,348,0212826
Bring It On,2000,1,765,0204946
Cast Away,2000,0,3795,0162222
Cecil B. Demented,2000,1,4148,0173716
"Cell, The",2000,0,4445,0209958
Center Stage,2000,1,1192,0210616
Charlie&#39;s Angels,2000,1,1155,0160127
Cherry Falls,2000,1,4821,0175526
Chicken Run,2000,1,687,0120630
Chocolat,2000,1,854,0241303
"Circle, The",2000,1,2234,0255094
Coyote Ugly,2000,1,1093,0200550
Dancer in the Dark,2000,1,1843,0168629
Dancing at the Blue Iguana,2000,1,430,0217355
Dark Days,2000,0,5711,0235327
Dinner Rush,2000,1,6874,0229340
Dinosaur,2000,1,7188,0130623
"Dish, The",2000,1,4560,0205873
Dragonheart: A New Beginning,2000,0,1206,0214641
"Dude, Where&#39;s My Car",2000,0,130,0242423
Dune,2000,1,4716,0142032
Eeny Meeny,2000,1,6455,0230183
"Emperor&#39;s New Groove, The",2000,1,152,0120917
Erin Brockovich,2000,1,452,0195685
Fa yeung nin wa (In the Mood for Love),2000,1,3233,0118694
"Family Man, The",2000,1,8909,0218967
Final Destination,2000,0,4557,0195714
Finding Forrester,2000,0,7542,0181536
"Gift, The",2000,1,3920,0219699
Ginger Snaps,2000,1,538,0210070
Girlfight,2000,1,1575,0210075
Gladiator,2000,0,1163,0172495
"Gleaners and I, The",2000,1,4600,0247380
Gone in Sixty Seconds,2000,0,2917,0187078
Greenfingers,2000,1,1901,0203540
Gundam Wing: The Movie - Endless Waltz,2000,1,4835,0260191
Hanging Up,2000,1,6512,0162983
Hellraiser: Inferno,2000,0,5274,0229440
High Fidelity,2000,0,1006,0146882
Hollow Man,2000,1,78,0164052
How the Grinch Stole Christmas,2000,1,7928,0170016
If These Walls Could Talk 2,2000,1,1664,0206036
Is It Fall Yet,2000,1,875,0250440
"Isle, The",2000,0,3064,0255589
Italian for Beginners,2000,1,4964,0243862
J.S.A.: Joint Security Area,2000,0,1556,0260991
Joseph: King of Dreams,2000,1,2563,0264734
Ju-on,2000,1,6442,0330500
Ju-on 2,2000,0,6444,0330501
Juste une question d&#39;amour,2000,0,7134,0231844
Kao (Face),2000,1,1921,0256127
Kevin &amp; Perry Go Large,2000,1,2295,0205177
La comunidad,2000,1,3285,0255067
La fidelite,2000,1,6598,0204761
Leprechaun in the Hood,2000,0,6136,0209095
Life-Size,2000,1,4122,0200809
"Little Mermaid 2: Return to the Sea, The",2000,1,4275,0240684
Little Nicky,2000,0,3471,0185431
Love &amp; Basketball,2000,1,2646,0199725
Mad About Mambo,2000,0,6039,0156757
Mal&egrave;na,2000,1,5299,0213847
"Man Who Cried, The",2000,1,2414,0206917
Meet the Parents,2000,0,2562,0212338
Memento,2000,0,52,0209144
Men of Honor,2000,0,8873,0203019
Miss Congeniality,2000,1,655,0212346
Mission to Mars,2000,0,90,0183523
Mission: Impossible II,2000,0,5605,0120755
Mr. Accident,2000,1,2299,0156807
Next Friday,2000,0,7792,0195945
"O Brother, Where Art Thou?",2000,0,3455,0190590
Old School,2000,0,8769,0248254
Ordinary Decent Criminal,2000,0,153,0160611
"Patriot, The",2000,1,2923,0187393
Pay it Foward,2000,1,7081,0223897
Picture Claire,2000,1,5073,0263215
Pitch Black,2000,1,319,0134847
Pokemon: The Movie 2000,2000,1,1589,0257001
Red Planet,2000,0,15,0199753
Remember the Titans,2000,1,1598,0210945
Requiem for a Dream,2000,1,2050,0180093
Return to Me,2000,1,1190,0122459
Ring 0: Birthday (Ringu 0: B&acirc;sudei),2000,1,4863,0235712
"Road to El Dorado, The",2000,0,1064,0138749
Romeo Must Die,2000,0,4377,0165929
Roozi ke zan shodam,2000,1,5386,0260332
Rugrats in Paris:,2000,1,4720,0213203
Sakuya: yokaiden,2000,1,6618,0282936
Santa who?,2000,0,6604,0251382
Saving Grace,2000,1,3183,0195234
Scary Movie,2000,1,5544,0175142
Scream 3,2000,1,4644,0134084
Sexy Beast,2000,0,1521,0203119
Shanghai Noon,2000,0,122,0184894
Snatch.,2000,0,1414,0208092
